test: short_latency_0
timing: 8688
timing: 8742
timing: 9318
timing: 8940
timing: 8742
timing: 8904
timing: 9192
timing: 8346
timing: 8814
timing: 8724
timing: 8832
timing: 9894
timing: 8940
timing: 8868
timing: 8778
timing: 8634
timing: 9246
timing: 8724
test: medium_latency_0
timing: 13944
timing: 15150
timing: 14142
timing: 13296
timing: 14232
timing: 13062
timing: 13674
timing: 12756
timing: 13494
timing: 13314
timing: 13134
timing: 14466
timing: 13404
timing: 13818
timing: 13260
timing: 13440
timing: 13530
timing: 12954
timing: 13566
timing: 13350
timing: 14160
timing: 13602
timing: 13242
timing: 13782
timing: 13188
timing: 14088
timing: 13512
timing: 13854
timing: 13260
timing: 13494
timing: 13944
timing: 12900
timing: 13764
timing: 12702
timing: 15150
timing: 13494
timing: 14340
timing: 13188
timing: 13836
timing: 14232
timing: 13404
timing: 14034
timing: 13260
timing: 14268
timing: 13134
timing: 14124
timing: 13674
timing: 12756
timing: 14412
timing: 13566
timing: 13638
timing: 13296
timing: 13746
timing: 13260
timing: 13530
timing: 13710
timing: 13044
timing: 14178
timing: 13134
timing: 13404
timing: 13404
timing: 13548
timing: 13818
timing: 13728
timing: 13584
timing: 13116
timing: 13422
timing: 13512
timing: 13332
timing: 13170
timing: 13530
timing: 13908
timing: 13116
timing: 13386
timing: 13260
timing: 13800
timing: 13602
timing: 13944
timing: 12936
timing: 13512
timing: 14088
timing: 13800
timing: 14088
timing: 13206
timing: 13962
timing: 13584
timing: 14304
timing: 13764
timing: 13206
timing: 14034
timing: 13944
timing: 13962
timing: 13296
timing: 14070
timing: 13368
timing: 14034
timing: 13908
timing: 13296
timing: 13386
timing: 13602
timing: 13458
timing: 13080
timing: 13620
timing: 13116
timing: 14088
timing: 13854
timing: 13206
timing: 13440
timing: 13332
timing: 13620
timing: 13170
timing: 13800
timing: 13692
timing: 13476
timing: 13764
timing: 13404
timing: 13656
timing: 13062
timing: 14196
timing: 13242
timing: 13620
timing: 13710
timing: 13080
timing: 13998
timing: 13188
timing: 13602
timing: 13566
timing: 14520
timing: 13908
timing: 14160
timing: 14574
timing: 13872
timing: 15168
timing: 13962
timing: 13458
timing: 13224
timing: 13008
timing: 13962
timing: 13062
timing: 13566
timing: 13242
timing: 14286
timing: 13026
timing: 13620
timing: 13134
timing: 13728
timing: 14754
timing: 13368
timing: 13602
timing: 13206
timing: 13674
timing: 13044
timing: 14448
timing: 14466
timing: 13620
timing: 14556
timing: 13494
timing: 14628
timing: 13440
timing: 14106
timing: 13404
timing: 14214
timing: 14610
timing: 13728
timing: 14574
timing: 14322
timing: 14088
timing: 13764
timing: 14358
timing: 14484
timing: 14160
timing: 14844
timing: 13836
timing: 14826
timing: 14646
timing: 14646
timing: 13260
timing: 14016
timing: 13692
timing: 14052
timing: 13890
timing: 13386
timing: 14412
timing: 14358
timing: 14052
timing: 13548
timing: 14700
timing: 14358
timing: 14448
timing: 14520
timing: 14016
timing: 14556
timing: 14106
timing: 14790
timing: 14340
timing: 13620
timing: 14718
timing: 15060
timing: 15510
timing: 13890
timing: 13728
timing: 13368
timing: 14286
timing: 14142
timing: 13458
timing: 14106
timing: 12954
timing: 14196
timing: 12792
timing: 14124
timing: 14196
timing: 13836
timing: 13476
timing: 13422
timing: 13854
timing: 13890
timing: 14592
timing: 13080
timing: 13728
timing: 13764
timing: 13170
timing: 14556
timing: 13422
timing: 13800
timing: 12522
timing: 13584
timing: 13296
timing: 13314
timing: 13710
timing: 13188
timing: 14268
timing: 13386
timing: 13458
timing: 13350
timing: 13440
timing: 14358
timing: 13440
timing: 13458
timing: 13278
timing: 14232
timing: 13116
timing: 13530
timing: 13854
timing: 13008
timing: 14106
timing: 13260
timing: 13422
timing: 13404
timing: 13548
timing: 13728
timing: 13548
timing: 13332
timing: 13296
timing: 14232
timing: 12900
timing: 13818
timing: 13026
timing: 13746
timing: 13584
timing: 13494
timing: 13728
timing: 13836
timing: 13296
timing: 12882
timing: 14142
timing: 13458
timing: 13548
timing: 14070
timing: 12882
timing: 13710
timing: 13008
timing: 13458
timing: 13602
timing: 13584
timing: 13368
timing: 13638
timing: 13566
timing: 13602
timing: 13728
timing: 13116
timing: 14034
timing: 13998
timing: 13980
timing: 13386
timing: 13890
timing: 13422
timing: 14088
timing: 14016
timing: 13494
timing: 14196
timing: 13458
timing: 14664
timing: 13836
timing: 13170
timing: 13908
timing: 13476
timing: 13818
timing: 13404
timing: 13638
timing: 13242
timing: 14268
timing: 13746
timing: 12342
timing: 13818
timing: 13152
timing: 14232
timing: 13224
timing: 13584
timing: 14412
timing: 14664
timing: 14916
timing: 14286
timing: 14070
timing: 14682
timing: 14952
timing: 13764
timing: 15186
timing: 14196
timing: 14034
timing: 14628
timing: 13800
timing: 14844
timing: 13890
timing: 14826
timing: 13044
timing: 14574
timing: 14502
timing: 13890
timing: 14862
timing: 13728
timing: 14358
timing: 13800
timing: 14898
timing: 14646
timing: 13800
timing: 15366
timing: 15114
timing: 15636
timing: 13692
timing: 13764
timing: 14304
timing: 14538
timing: 15006
timing: 13584
timing: 13278
timing: 13674
timing: 13890
timing: 13836
timing: 14178
timing: 14970
timing: 14502
timing: 15096
timing: 13944
timing: 16032
timing: 13368
timing: 14322
timing: 13548
timing: 13908
timing: 13944
timing: 13962
timing: 14106
timing: 14592
timing: 14484
timing: 13152
timing: 14268
timing: 13944
timing: 13674
timing: 14160
timing: 13224
timing: 14124
timing: 14844
timing: 14124
timing: 13746
timing: 14106
timing: 14160
timing: 14502
timing: 13980
timing: 14124
timing: 14376
timing: 14754
timing: 14250
timing: 13962
timing: 14250
timing: 14322
timing: 13566
timing: 13044
timing: 13188
timing: 13620
timing: 13314
timing: 14232
timing: 13170
timing: 13674
timing: 13836
timing: 13656
timing: 14880
timing: 13224
timing: 13800
timing: 13314
timing: 14106
timing: 13836
timing: 13026
timing: 13836
timing: 13206
timing: 13944
timing: 13368
timing: 14088
timing: 13530
timing: 14088
timing: 13674
timing: 13386
timing: 13152
timing: 13386
timing: 14322
timing: 13584
timing: 13980
timing: 13836
timing: 13278
timing: 14178
timing: 13620
timing: 13656
timing: 13602
timing: 13782
timing: 13278
timing: 13602
timing: 13062
timing: 13620
timing: 13872
timing: 13728
timing: 13116
timing: 13512
timing: 13458
timing: 13566
timing: 13548
timing: 13350
timing: 13656
timing: 13890
timing: 13692
timing: 13188
timing: 13602
timing: 12936
timing: 27498
timing: 13692
timing: 13044
timing: 13656
timing: 13116
timing: 14412
timing: 13224
timing: 13692
timing: 13782
timing: 13296
timing: 13548
timing: 12828
timing: 13602
timing: 13296
timing: 13998
timing: 13728
timing: 13116
timing: 13908
timing: 13134
timing: 14466
timing: 13386
timing: 14070
timing: 13332
timing: 14160
timing: 14484
timing: 13422
timing: 14016
timing: 13548
timing: 14232
timing: 13422
timing: 13872
timing: 12990
timing: 13134
timing: 14106
timing: 13062
timing: 13944
timing: 12972
timing: 14160
timing: 12882
timing: 13422
timing: 13494
timing: 13116
timing: 14484
timing: 13098
timing: 13656
timing: 13620
timing: 13116
timing: 13566
timing: 13620
timing: 13764
timing: 12954
timing: 14268
timing: 13170
timing: 13152
timing: 13278
timing: 13476
timing: 13674
timing: 13368
timing: 13638
timing: 13314
timing: 13674
timing: 13854
timing: 13350
timing: 13440
timing: 13530
timing: 14250
timing: 13188
timing: 13422
timing: 13386
timing: 13692
timing: 13674
timing: 13746
timing: 13098
timing: 13872
timing: 13566
timing: 13440
timing: 13566
timing: 13008
timing: 13458
timing: 13422
timing: 13476
timing: 13206
timing: 12810
timing: 13764
timing: 13440
timing: 13098
timing: 13260
timing: 13116
timing: 13296
timing: 14898
timing: 14682
timing: 14340
timing: 14844
timing: 14610
timing: 14178
timing: 13422
timing: 14052
timing: 13224
timing: 14160
timing: 13548
timing: 13278
timing: 13548
timing: 13080
timing: 14088
timing: 13116
timing: 13530
timing: 13368
timing: 13692
timing: 13746
timing: 12936
timing: 13080
timing: 13026
timing: 14070
timing: 12954
timing: 13584
timing: 13854
timing: 13116
timing: 14016
timing: 12810
timing: 13476
timing: 13134
timing: 14016
timing: 13512
timing: 13314
timing: 13620
timing: 13098
timing: 13998
timing: 13458
timing: 13548
timing: 13332
timing: 13728
timing: 14178
timing: 13332
timing: 13476
timing: 12810
timing: 13872
timing: 13134
timing: 14412
timing: 13206
timing: 13584
timing: 14466
timing: 13566
timing: 13980
timing: 13602
timing: 13854
timing: 13602
timing: 13998
timing: 13944
timing: 13242
timing: 15222
timing: 12828
timing: 13296
timing: 13386
timing: 13692
timing: 13890
timing: 13836
timing: 13890
timing: 13242
timing: 14052
timing: 13260
timing: 13692
timing: 13602
timing: 13692
timing: 13404
timing: 13854
timing: 13584
timing: 13206
timing: 13512
timing: 13692
timing: 13872
timing: 13098
timing: 13494
timing: 13512
timing: 13674
timing: 13296
timing: 12594
timing: 14304
timing: 13890
timing: 13818
timing: 13188
timing: 13998
timing: 13926
timing: 26832
timing: 14484
timing: 13458
timing: 14574
timing: 14070
timing: 14628
timing: 14178
timing: 13080
timing: 14340
timing: 14394
timing: 13998
timing: 14052
timing: 13962
timing: 14826
timing: 14232
timing: 14628
timing: 13152
timing: 13890
timing: 13458
timing: 14142
timing: 13584
timing: 14016
timing: 14718
timing: 14178
timing: 13926
timing: 13962
timing: 14430
timing: 13548
timing: 14754
timing: 13944
timing: 14322
timing: 13998
timing: 13008
timing: 14088
timing: 13674
timing: 14160
timing: 13494
timing: 14358
timing: 13404
timing: 12486
timing: 12864
timing: 13098
timing: 13998
timing: 13170
timing: 13746
timing: 12738
timing: 12954
timing: 14214
timing: 13152
timing: 13512
timing: 13116
timing: 14070
timing: 13206
timing: 13548
timing: 13314
timing: 13476
timing: 13836
timing: 13134
timing: 13278
timing: 13242
timing: 13602
timing: 13872
timing: 13494
timing: 13296
timing: 13098
timing: 14106
timing: 12792
timing: 13656
timing: 12936
timing: 13566
timing: 13854
timing: 13602
timing: 13584
timing: 12936
timing: 13404
timing: 13854
timing: 13350
timing: 13134
timing: 13620
timing: 13404
timing: 13368
timing: 13440
timing: 13224
timing: 13494
timing: 13548
timing: 13134
timing: 13026
timing: 13602
timing: 13350
timing: 13512
timing: 14016
timing: 13260
timing: 13458
timing: 13278
timing: 13800
timing: 12936
timing: 13368
timing: 13296
timing: 13620
timing: 13512
timing: 14232
timing: 14376
timing: 13926
timing: 15330
timing: 14520
timing: 13764
timing: 13710
timing: 13674
timing: 14034
timing: 13854
timing: 13818
timing: 13062
timing: 13764
timing: 13764
timing: 12594
timing: 13818
timing: 12666
timing: 14466
timing: 13116
timing: 13458
timing: 13458
timing: 13548
timing: 13278
timing: 12990
timing: 13080
timing: 12954
timing: 14160
timing: 13278
timing: 13782
timing: 13350
timing: 12936
timing: 13818
timing: 13170
timing: 13710
timing: 12432
timing: 13638
timing: 13656
timing: 13872
timing: 13422
timing: 13260
timing: 14232
timing: 12846
timing: 13656
timing: 12774
timing: 13656
timing: 13890
timing: 12972
timing: 13044
timing: 13116
timing: 13764
timing: 13008
timing: 13404
timing: 12936
timing: 13512
timing: 14412
timing: 13134
timing: 12918
timing: 12990
timing: 13440
timing: 13386
timing: 13728
timing: 12954
timing: 13692
timing: 13782
timing: 13314
timing: 13296
timing: 12882
timing: 13602
timing: 12936
timing: 13638
timing: 13350
timing: 12738
timing: 13458
timing: 13332
timing: 13350
timing: 12738
timing: 13422
timing: 14214
timing: 14034
timing: 14052
timing: 13458
timing: 13530
timing: 13458
timing: 13926
timing: 12936
timing: 14106
timing: 13926
timing: 14232
timing: 13548
timing: 13242
timing: 13764
timing: 13962
timing: 13746
timing: 13458
timing: 14466
timing: 14484
timing: 14538
timing: 13386
timing: 13530
timing: 13962
timing: 13692
timing: 14646
timing: 13404
timing: 14412
timing: 13602
timing: 14322
timing: 14322
timing: 13584
timing: 13710
timing: 14106
timing: 14322
timing: 14034
timing: 13278
timing: 13800
timing: 14160
timing: 15114
timing: 13584
timing: 14142
timing: 13710
timing: 14412
timing: 13836
timing: 14322
timing: 14124
timing: 14268
timing: 14808
timing: 14124
timing: 14160
timing: 13512
timing: 14034
timing: 14286
timing: 12828
timing: 13728
timing: 15402
timing: 14376
timing: 13368
timing: 13800
timing: 13026
timing: 13458
timing: 14664
timing: 13620
timing: 13998
timing: 13170
timing: 13764
timing: 13998
timing: 13638
timing: 13602
timing: 12900
timing: 14160
timing: 12990
timing: 13602
timing: 12990
timing: 13728
timing: 13728
timing: 13440
timing: 13530
timing: 13188
timing: 13584
timing: 13674
timing: 13278
timing: 13404
timing: 13728
timing: 13404
timing: 13584
timing: 13350
timing: 13080
timing: 13494
timing: 13818
timing: 13638
timing: 12810
timing: 13728
timing: 13512
timing: 13674
timing: 13728
timing: 13692
timing: 13458
timing: 12756
timing: 13008
timing: 13926
timing: 13728
timing: 13080
timing: 13638
timing: 13530
timing: 13242
timing: 13602
timing: 15006
timing: 15600
timing: 15636
timing: 14196
timing: 14574
timing: 14196
timing: 15924
timing: 13098
timing: 13530
timing: 13368
timing: 13584
timing: 13494
timing: 13044
timing: 13512
timing: 12540
timing: 14160
timing: 12828
timing: 13530
timing: 12846
timing: 14736
timing: 14160
timing: 13584
timing: 14358
timing: 12360
timing: 16824
timing: 13692
timing: 14394
timing: 14394
timing: 13602
timing: 14718
timing: 13962
timing: 14106
timing: 13224
timing: 14574
timing: 13890
timing: 14934
timing: 13980
timing: 13638
timing: 14358
timing: 13782
timing: 14682
timing: 13692
timing: 14376
timing: 14700
timing: 14304
timing: 13494
timing: 13080
timing: 13800
timing: 13044
timing: 13584
timing: 12846
timing: 13530
timing: 14160
timing: 13296
timing: 13710
timing: 13116
timing: 13926
timing: 13692
timing: 13710
timing: 13188
timing: 13314
timing: 13962
timing: 12522
timing: 13512
timing: 13152
timing: 13350
timing: 13710
timing: 13476
timing: 13368
timing: 13638
timing: 13710
timing: 13368
timing: 13620
timing: 13314
timing: 13386
timing: 13494
timing: 13404
timing: 13314
timing: 13332
timing: 14322
timing: 13818
timing: 14574
timing: 13242
timing: 13692
timing: 13008
timing: 14394
timing: 13710
